date,symbol,open,high,low,close,volume,dividends,stock_splits
2013-06-27,CDW,16.269348,17.2931,16.02955,16.942627,8285800.0,0.0,0
2013-06-28,CDW,16.970291,17.680462,16.951845,17.173199,717400.0,0.0,0
2013-07-01,CDW,17.200863,17.431438,16.914951,16.914951,394200.0,0.0,0
2013-07-02,CDW,16.914951,18.11394,16.841167,17.726574,223800.0,0.0,0
2013-07-03,CDW,17.514448,17.717354,17.219315,17.597456,103700.0,0.0,0
2013-07-05,CDW,17.339209,17.855698,17.108633,17.726574,111800.0,0.0,0
2013-07-08,CDW,17.569788,17.966377,17.394552,17.735802,110500.0,0.0,0
2013-07-09,CDW,17.643566,18.372183,17.579006,17.984818,206400.0,0.0,0
2013-07-10,CDW,17.957148,18.399853,17.569782,17.615898,334900.0,0.0,0
2013-07-11,CDW,17.569784,18.123163,17.569784,18.058603,108800.0,0.0,0
2013-07-12,CDW,17.735798,18.021711,17.71735,17.994041,114600.0,0.0,0
2013-07-15,CDW,17.855698,18.215393,17.726574,18.040155,177300.0,0.0,0
2013-07-16,CDW,17.560566,19.045465,17.560566,18.538202,239300.0,0.0,0
2013-07-17,CDW,18.455193,18.879448,18.187725,18.78722,139200.0,0.0,0
2013-07-18,CDW,18.907112,19.368261,18.501299,19.21147,162000.0,0.0,0
2013-07-19,CDW,19.368267,19.727962,19.15614,19.2207,631400.0,0.0,0
2013-07-22,CDW,18.999352,19.091581,18.648878,18.759554,492900.0,0.0,0
2013-07-23,CDW,18.713434,19.082354,18.445967,18.648872,41500.0,0.0,0
2013-07-24,CDW,18.658096,19.082354,18.492083,18.971678,43600.0,0.0,0
2013-07-25,CDW,18.759548,20.272118,18.445967,20.272118,232400.0,0.0,0
2013-07-26,CDW,20.401245,20.41969,19.414385,19.912426,141300.0,0.0,0
2013-07-29,CDW,19.82941,20.29056,19.423597,20.01387,85200.0,0.0,0
2013-07-30,CDW,20.023098,20.106104,19.183805,19.921646,94600.0,0.0,0
2013-07-31,CDW,20.096882,20.096882,19.543503,19.829414,52500.0,0.0,0
2013-08-01,CDW,19.783302,20.106106,19.515835,19.976984,181600.0,0.0,0
2013-08-02,CDW,19.98621,20.751717,19.52506,20.687157,224500.0,0.0,0
2013-08-05,CDW,20.687153,21.212862,20.530361,21.01918,104800.0,0.0,0
2013-08-06,CDW,21.05607,21.305092,20.834719,21.037624,419400.0,0.0,0
2013-08-07,CDW,21.028408,21.203646,20.88084,21.166754,82800.0,0.0,0
2013-08-08,CDW,21.212864,21.305094,21.028402,21.277424,74100.0,0.0,0
2013-08-09,CDW,21.07452,21.32354,21.07452,21.258978,67400.0,0.0,0
2013-08-12,CDW,21.074516,21.39732,21.074516,21.360428,116200.0,0.0,0
2013-08-13,CDW,21.341986,21.720127,21.07452,21.581783,102400.0,0.0,0
2013-08-14,CDW,21.489548,21.58178,21.351204,21.544888,72100.0,0.0,0
