date,symbol,open,high,low,close,volume,dividends,stock_splits
2011-09-08,WRB,10.920663333333332,11.054768666666668,10.866296,10.888042666666664,1998450,0.0355553333333333,0.0
2011-09-09,WRB,10.797432,10.826427333333331,10.594458666666666,10.634327333333331,2073825,0.0,0.0
2011-09-12,WRB,10.500220666666666,10.753936666666666,10.500220666666666,10.753936666666666,1421550,0.0,0.0
2011-09-13,WRB,10.797433333333332,10.8518,10.703194666666668,10.815555333333334,1368225,0.0,0.0
2011-09-14,WRB,10.830048666666668,10.891666666666666,10.659697333333334,10.822800666666666,1474650,0.0,0.0
2011-09-15,WRB,10.898914666666668,10.935159333333331,10.706815333333331,10.877166666666668,1302300,0.0,0.0
2011-09-16,WRB,10.891666666666666,10.895291333333333,10.739436,10.822800666666666,2735100,0.0,0.0
2011-09-19,WRB,10.641576666666667,10.699568666666666,10.547339333333332,10.619829333333334,1503000,0.0,0.0
2011-09-20,WRB,10.674198,10.811929333333334,10.540091333333333,10.543715333333331,2166525,0.0,0.0
2011-09-21,WRB,10.540088,10.554586,10.206632,10.210257333333333,2481975,0.0,0.0
2011-09-22,WRB,9.974668,10.213885333333334,9.963794666666669,10.17764,4002750,0.0,0.0
2011-09-23,WRB,10.141394,10.300872666666669,10.05803,10.293622666666666,1826550,0.0,0.0
2011-09-26,WRB,10.380609333333334,10.728564,10.289997333333334,10.706816666666668,2796075,0.0,0.0
2011-09-27,WRB,10.866298666666667,10.891668666666668,10.619830666666669,10.674198,2020725,0.0,0.0
2011-09-28,WRB,10.685068666666666,10.801053333333334,10.416854,10.424102666666666,1406925,0.0,0.0
2011-09-29,WRB,10.61983,10.721316,10.471225333333331,10.721316,1322550,0.0,0.0
2011-09-30,WRB,10.587207333333334,10.949657333333334,10.572708666666667,10.761183333333332,2591325,0.0,0.0
2011-10-03,WRB,10.69232,10.859046666666666,10.347990666666666,10.384236,2592675,0.0,0.0
2011-10-04,WRB,10.286372666666669,10.724938666666668,10.174012666666666,10.699566666666668,2700000,0.0,0.0
2011-10-05,WRB,10.677822,10.844551333333332,10.521968,10.811930666666669,1162575,0.0,0.0
2011-10-06,WRB,10.779309333333332,10.953286666666664,10.681448666666666,10.927914666666666,962325,0.0,0.0
2011-10-07,WRB,10.960534666666668,10.960534666666668,10.507470666666666,10.507470666666666,2944800,0.0,0.0
