date,symbol,open,high,low,close,volume,dividends,stock_splits
2011-09-08,STT,27.062479,27.326698,26.510021,26.662146,4383400,0.0,0
2011-09-09,STT,26.349888,26.63012,25.637297,25.661316,5965300,0.0,0
2011-09-12,STT,25.244972,26.021616,24.844639,25.941551,6587200,0.0,0
2011-09-13,STT,26.0056,26.469988,25.525202,26.229786,4565900,0.0,0
2011-09-14,STT,26.429955,26.966402,25.661318,26.598097,4182400,0.0,0
2011-09-15,STT,26.934376,27.606936,26.774242,27.590921,3353800,0.0,0
2011-09-16,STT,27.95922,28.183409,27.214605,27.566896,4882500,0.0,0
2011-09-19,STT,26.974403,27.03045,26.045633,26.253807,5309400,0.0,0
2011-09-20,STT,26.373913,26.830292,26.149727,26.157732,3755800,0.0,0
2011-09-21,STT,26.237797,26.510023,25.204939,25.204939,6943200,0.0,0
2011-09-22,STT,24.404276,25.236967,24.172083,24.996767,11030600,0.0,0
2011-09-23,STT,24.836632,25.333044,24.660484,24.77258,8282100,0.0,0
2011-09-26,STT,25.148886,25.861477,24.78058,25.797426,5314800,0.0,0
2011-09-27,STT,26.461977,27.526863,26.461977,26.790249,7644300,0.0,0
2011-09-28,STT,26.830282,26.918356,25.74138,25.797426,6481600,0.0,0
2011-09-29,STT,26.457666,26.948816,25.74912,26.626749,5200600,0.18,0
2011-09-30,STT,25.998716,26.46571,25.82158,25.894045,6013500,0.0,0
2011-10-03,STT,24.533321,25.75717,24.251516,24.460857,11511700,0.0,0
2011-10-04,STT,24.074379,25.869892,24.042171,25.813532,9298800,0.0,0
2011-10-05,STT,25.652498,26.4013,25.185503,26.143648,6025100,0.0,0
2011-10-06,STT,26.071182,26.441557,25.51562,26.26442,7814500,0.0,0
2011-10-07,STT,26.481817,26.570387,25.402899,25.435106,5532300,0.0,0
2011-10-10,STT,26.143648,26.763624,26.11144,26.755571,4140200,0.0,0
2011-10-11,STT,26.457663,26.819986,26.00677,26.6509,4419200,0.0,0
2011-10-12,STT,26.884401,27.536585,26.795832,27.214518,5408200,0.0,0
2011-10-13,STT,26.836088,27.19036,26.11144,26.74752,5076400,0.0,0
2011-10-14,STT,27.142052,27.472168,26.59454,27.295034,4259400,0.0,0
2011-10-17,STT,27.753971,28.49472,27.238668,27.270872,7828900,0.0,0
2011-10-18,STT,29.066393,30.23388,28.220972,30.185572,15124000,0.0,0
2011-10-19,STT,30.032589,30.87801,29.573647,29.718576,7941900,0.0,0
2011-10-20,STT,29.815184,31.06319,29.654154,30.741123,7263200,0.0,0
2011-10-21,STT,31.288647,31.481884,30.628412,31.224232,8167900,0.0,0
2011-10-24,STT,31.216179,31.86031,31.151764,31.723433,4482500,0.0,0
2011-10-25,STT,31.336952,31.618761,30.853855,31.200075,4628200,0.0,0
2011-10-26,STT,31.68317,31.860308,30.88606,31.288643,6226300,0.0,0
2011-10-27,STT,33.116352,34.010086,32.915062,33.728275,9242500,0.0,0
2011-10-28,STT,33.406223,33.97789,33.237137,33.824905,4877300,0.0,0
2011-10-31,STT,33.084156,33.470634,32.50444,32.520542,6210200,0.0,0
2011-11-01,STT,31.473825,32.190422,31.030987,31.20812,7053300,0.0,0
2011-11-02,STT,33.22909,33.22909,31.820055,32.39172,6013900,0.0,0
2011-11-03,STT,32.95532,32.95532,31.409403,32.504425,6469300,0.0,0
2011-11-04,STT,31.964985,32.367565,31.465784,32.198483,3622300,0.0,0
2011-11-07,STT,32.077705,32.70573,32.061604,32.68963,3834600,0.0,0
2011-11-08,STT,32.713787,33.704136,32.713787,33.607517,5326800,0.0,0
2011-11-09,STT,32.697674,32.71378,31.64291,31.755632,5009000,0.0,0
2011-11-10,STT,32.16627,32.520542,31.707329,32.295097,4507900,0.0,0
2011-11-11,STT,32.713783,33.38207,32.713783,33.204933,3847700,0.0,0
2011-11-14,STT,32.955322,33.172714,32.625206,32.931168,4311600,0.0,0
2011-11-15,STT,32.70573,33.3096,32.520542,33.011692,3237000,0.0,0
2011-11-16,STT,32.50444,33.060005,32.109913,32.15017,3993600,0.0,0
2011-11-17,STT,31.812002,32.198483,30.821651,31.030996,5439100,0.0,0
2011-11-18,STT,31.328888,31.336939,30.716967,30.998772,4816000,0.0,0
2011-11-21,STT,30.249985,30.580101,29.79104,29.944021,4864200,0.0,0
2011-11-22,STT,29.855452,30.378807,29.654161,29.992329,3723800,0.0,0
2011-11-23,STT,29.718573,29.791037,29.235476,29.25158,3847700,0.0,0
2011-11-25,STT,29.171053,29.782978,29.098587,29.179106,1404200,0.0,0
2011-11-28,STT,29.39651,30.22583,29.372356,29.718576,3925200,0.0,0
2011-11-29,STT,29.839348,30.024534,29.388454,29.501177,3692400,0.0,0
2011-11-30,STT,30.580103,31.989138,30.290243,31.924726,4578700,0.0,0
2011-12-01,STT,31.69122,31.811993,31.353048,31.578497,3766500,0.0,0
2011-12-02,STT,31.981081,32.850655,31.916666,32.190422,3136100,0.0,0
2011-12-05,STT,32.633255,32.979473,32.05354,32.343395,3585400,0.0,0
2011-12-06,STT,32.27094,32.68962,31.94082,32.42392,2863400,0.0,0
2011-12-07,STT,32.214584,33.438435,31.803953,33.285454,4154700,0.0,0
2011-12-08,STT,32.987534,33.011684,31.908613,32.053543,3787900,0.0,0
2011-12-09,STT,32.27899,33.237137,32.246784,32.95533,4819600,0.0,0
2011-12-12,STT,32.37563,32.4803,32.03746,32.262905,3815500,0.0,0
2011-12-13,STT,32.383656,32.69767,31.385254,31.844196,3690800,0.0,0
2011-12-14,STT,31.562407,31.981092,31.345013,31.586561,3619600,0.0,0
2011-12-15,STT,31.956924,32.12601,31.457724,31.489931,2918100,0.0,0
2011-12-16,STT,32.037445,32.713783,31.747585,32.238735,5862300,0.0,0
2011-12-19,STT,32.32731,32.512493,31.175922,31.425522,3429400,0.0,0
2011-12-20,STT,31.940819,32.770138,31.8442,32.593002,4419900,0.0,0
2011-12-21,STT,32.697685,32.78625,32.262894,32.705734,3986800,0.0,0
2011-12-22,STT,32.89092,33.253242,32.69768,33.08416,3903700,0.0,0
2011-12-23,STT,33.180786,33.341816,32.842617,33.325714,1794200,0.0,0
2011-12-27,STT,33.21297,33.61555,33.15661,33.15661,1619200,0.0,0
2011-12-28,STT,33.140514,33.21298,32.42392,32.448074,1951800,0.0,0
2011-12-29,STT,32.472347,33.0304,32.472347,32.981873,1807100,0.18,0
2011-12-30,STT,32.949516,32.989952,32.577477,32.60174,1555000,0.0,0
2012-01-03,STT,33.531837,34.445755,33.378174,33.822998,4045800,0.0,0
2012-01-04,STT,33.539936,33.580376,32.965702,33.402443,2967900,0.0,0
2012-01-05,STT,33.046577,33.87153,32.67454,33.774475,2979700,0.0,0
2012-01-06,STT,33.7583,33.928146,33.353916,33.774475,2322000,0.0,0
2012-01-09,STT,33.798717,33.960476,33.53991,33.782543,2753600,0.0,0
2012-01-10,STT,34.21929,35.02807,34.170765,34.914837,4698400,0.0,0
2012-01-11,STT,34.85014,34.91484,34.534718,34.817787,2847600,0.0,0
2012-01-12,STT,35.02807,35.319225,34.753086,35.270702,3368500,0.0,0
2012-01-13,STT,34.656033,35.189823,34.4134,34.72882,3243900,0.0,0
2012-01-17,STT,35.40011,35.50525,34.413403,34.575157,5546900,0.0,0
2012-01-18,STT,33.11127,33.159798,31.558424,32.310585,14198200,0.0,0
2012-01-19,STT,32.496605,33.313465,32.35911,33.20833,6415800,0.0,0
2012-01-20,STT,33.208324,33.62889,32.92525,33.564186,3584800,0.0,0
2012-01-23,STT,33.45904,33.903866,33.087006,33.79873,3350400,0.0,0
2012-01-24,STT,33.43478,33.612713,33.25685,33.41052,3625200,0.0,0
2012-01-25,STT,33.20832,33.410515,32.067947,32.27823,9125600,0.0,0
2012-01-26,STT,32.351013,32.48042,31.162113,31.364307,8924800,0.0,0
2012-01-27,STT,31.1783,31.801058,31.016544,31.590778,6106100,0.0,0
2012-01-30,STT,31.202576,31.566523,30.903326,31.40477,3930200,0.0,0
2012-01-31,STT,31.704006,31.736357,31.1136,31.68783,4279100,0.0,0
2012-02-01,STT,31.954718,32.650265,31.736351,32.512775,4808200,0.0,0
2012-02-02,STT,32.7635,33.289207,32.48043,33.143627,4626400,0.0,0
2012-02-03,STT,33.60462,34.62368,33.57227,34.429573,5913000,0.0,0
2012-02-06,STT,33.96857,34.11415,33.6855,33.83108,4151300,0.0,0
2012-02-07,STT,33.653145,33.790634,33.273018,33.677406,2977000,0.0,0
2012-02-08,STT,33.6855,33.839165,33.24876,33.814903,3025500,0.0,0
2012-02-09,STT,33.84727,34.009026,33.216427,33.24069,4207500,0.0,0
2012-02-10,STT,32.812023,33.135532,32.73923,32.88481,2371100,0.0,0
2012-02-13,STT,33.216408,33.337727,32.472336,32.537037,4076500,0.0,0
2012-02-14,STT,32.480423,32.577477,31.63121,31.91428,4558400,0.0,0
2012-02-15,STT,31.98708,32.2378,31.760624,31.962818,2802400,0.0,0
2012-02-16,STT,31.687826,32.690704,31.639297,32.64218,3638000,0.0,0
2012-02-17,STT,32.706894,32.706894,31.978996,32.553226,4422400,0.0,0
2012-02-21,STT,32.28632,32.763496,32.21353,32.359108,2918300,0.0,0
2012-02-22,STT,32.334854,32.334854,31.938555,32.043694,2737400,0.0,0
2012-02-23,STT,32.003258,33.119366,32.003258,33.046577,4031100,0.0,0
2012-02-24,STT,33.127453,33.24068,32.723064,32.77968,3202900,0.0,0
2012-02-27,STT,32.480434,33.685513,32.439995,33.53184,4180900,0.0,0
2012-02-28,STT,33.45904,34.211205,33.15171,33.98475,4361800,0.0,0
2012-02-29,STT,33.911957,34.777348,33.911957,34.15459,7125600,0.0,0
2012-03-01,STT,34.275917,34.639866,34.05755,34.308266,4199600,0.0,0
2012-03-02,STT,34.364872,34.453835,33.94431,33.952396,3068800,0.0,0
2012-03-05,STT,33.895794,33.952408,33.44288,33.774475,2319400,0.0,0
2012-03-06,STT,33.41052,33.636974,33.00613,33.095093,5837100,0.0,0
2012-03-07,STT,33.23258,33.57226,33.078915,33.499474,3123100,0.0,0
2012-03-08,STT,33.782566,33.952408,33.475227,33.774475,2629300,0.0,0
2012-03-09,STT,33.83917,34.251644,33.653152,34.04945,2248000,0.0,0
2012-03-12,STT,34.02519,34.065628,33.37817,33.709766,2655300,0.0,0
2012-03-13,STT,34.065628,35.63465,33.960487,35.480984,5935700,0.0,0
2012-03-14,STT,36.087547,36.33827,35.699333,36.29783,5896300,0.0,0
2012-03-15,STT,36.33827,37.3735,35.990494,37.074253,5524300,0.0,0
2012-03-16,STT,38.044796,38.1742,36.839718,37.00956,5233500,0.0,0
2012-03-19,STT,36.896347,37.591892,36.500046,37.17133,3429700,0.0,0
2012-03-20,STT,36.750767,37.29265,36.621365,37.122807,3419300,0.0,0
2012-03-21,STT,37.12279,37.27646,36.815456,36.823544,2298100,0.0,0
2012-03-22,STT,36.775036,36.89635,36.208893,36.402996,2801900,0.0,0
2012-03-23,STT,36.394894,37.050003,36.273575,36.904423,2682200,0.0,0
2012-03-26,STT,37.430138,37.761738,37.21177,37.43823,2920600,0.0,0
2012-03-27,STT,37.438225,37.53528,36.775032,36.791206,2168400,0.0,0
2012-03-28,STT,36.70224,36.888256,36.257412,36.77503,2305200,0.0,0
2012-03-29,STT,36.50671,36.693714,36.15709,36.6368,2830200,0.24,0
2012-03-30,STT,36.888847,37.01081,36.44166,36.99455,2492100,0.0,0
2012-04-02,STT,36.856327,37.50678,36.66932,37.303513,2740600,0.0,0
2012-04-03,STT,37.17344,37.34418,36.644943,37.31979,2726800,0.0,0
2012-04-04,STT,36.864464,36.92138,36.116444,36.262794,3772200,0.0,0
2012-04-05,STT,36.14896,36.531105,36.010742,36.23027,2459400,0.0,0
2012-04-09,STT,35.64485,35.78307,35.2871,35.62859,3858400,0.0,0
2012-04-10,STT,35.531033,35.774952,34.94562,34.961884,3121300,0.0,0
2012-04-11,STT,35.466003,35.620487,35.132645,35.222084,2270300,0.0,0
2012-04-12,STT,35.23833,35.97822,35.181416,35.921307,2909200,0.0,0
2012-04-13,STT,35.799347,35.872524,35.10011,35.11637,3317900,0.0,0
2012-04-16,STT,35.400944,35.734303,35.06759,35.514774,3095100,0.0,0
2012-04-17,STT,35.70177,36.368484,34.74235,36.222134,6342800,0.0,0
2012-04-18,STT,35.848133,36.823814,35.791218,36.539238,4640400,0.0,0
2012-04-19,STT,36.45794,36.95391,36.376633,36.61242,5106800,0.0,0
2012-04-20,STT,36.970177,37.214096,36.65308,36.6856,4442900,0.0,0
2012-04-23,STT,36.132698,36.40914,36.043266,36.2384,2942800,0.0,0
2012-04-24,STT,36.319706,36.82381,36.295315,36.766895,3072500,0.0,0
2012-04-25,STT,37.067738,37.490532,36.96204,37.360443,3484000,0.0,0
2012-04-26,STT,37.246605,37.897057,37.181557,37.69379,2907100,0.0,0
2012-04-27,STT,37.87266,38.067795,37.59622,37.661263,3188600,0.0,0
2012-04-30,STT,37.555557,37.65313,37.360424,37.579952,2087900,0.0,0
2012-05-01,STT,37.531178,38.319855,37.531178,37.848274,2806100,0.0,0
2012-05-02,STT,37.555573,37.710056,37.36044,37.53118,2425600,0.0,0
