date,symbol,open,high,low,close,volume,dividends,stock_splits
2011-09-08,AIG,20.886415,21.16311,20.475563,20.618103,5804300.0,0.0,0
2011-09-09,AIG,20.265942,20.542637,19.553238,19.586777,6936400.0,0.0,0
2011-09-12,AIG,19.184305,19.821547,19.06692,19.771238,6065500.0,0.0,0
2011-09-13,AIG,19.938934,20.442019,19.57839,20.257555,5552500.0,0.0,0
2011-09-14,AIG,20.400103,20.886417,19.92217,20.534258,5931600.0,0.0,0
2011-09-15,AIG,20.810953,21.096035,20.525871,20.995419,4437700.0,0.0,0
2011-09-16,AIG,21.14634,21.44819,20.693563,21.330805,5928000.0,0.0,0
2011-09-19,AIG,20.785795,20.91995,20.1234,20.676792,5363600.0,0.0,0
2011-09-20,AIG,20.634874,21.045727,20.433641,20.62649,5061000.0,0.0,0
2011-09-21,AIG,20.626484,20.936718,19.243,19.243,8095700.0,0.0,0
2011-09-22,AIG,18.739916,18.974688,17.77567,18.119444,10719900.0,0.0,0
2011-09-23,AIG,17.951742,18.656061,17.767279,18.605753,6539600.0,0.0,0
2011-09-26,AIG,18.88246,19.69578,18.697994,19.670626,8197300.0,0.0,0
2011-09-27,AIG,20.056322,20.358173,19.43585,19.603544,7775800.0,0.0,0
2011-09-28,AIG,19.611929,19.905396,19.041765,19.041765,5803500.0,0.0,0
2011-09-29,AIG,19.528086,19.687393,18.714764,19.192694,7851200.0,0.0,0
2011-09-30,AIG,18.890842,19.16754,18.345833,18.404528,6004500.0,0.0,0
2011-10-03,AIG,18.21168,18.563839,17.004276,17.155201,9692100.0,0.0,0
2011-10-04,AIG,16.803043,17.27259,16.081955,17.230665,13000000.0,0.0,0
2011-10-05,AIG,17.163584,18.010445,16.62696,17.909828,10643300.0,0.0,0
2011-10-06,AIG,17.884674,18.471607,17.31451,18.463223,7490100.0,0.0,0
2011-10-07,AIG,18.580606,18.597376,17.45705,17.58282,7431000.0,0.0,0
2011-10-10,AIG,18.14459,18.605753,18.027205,18.605753,5400100.0,0.0,0
2011-10-11,AIG,18.44645,19.016611,18.152983,18.756685,5369800.0,0.0,0
