date,symbol,open,high,low,close,volume,dividends,stock_splits
2011-09-08,MCHP,12.65643,12.811963,12.4775685,12.5320045,4407600,0.0,0.0
2011-09-09,MCHP,12.419245,12.6992025,12.357033,12.465905,4440600,0.0,0.0
2011-09-12,MCHP,12.244272,12.722534,12.244272,12.718645,5900400,0.0,0.0
2011-09-13,MCHP,12.7964125,13.107477,12.722535,13.076371,5188000,0.0,0.0
2011-09-14,MCHP,13.1424685,13.57407,13.0724785,13.3952085,10677000,0.0,0.0
2011-09-15,MCHP,13.5662985,13.577963,13.278565,13.3446655,5094000,0.0,0.0
2011-09-16,MCHP,13.44187,13.5935125,13.352439,13.4340925,5664800,0.0,0.0
2011-09-19,MCHP,13.231901,13.4068755,13.1502475,13.294114,4201200,0.0,0.0
2011-09-20,MCHP,13.3718805,13.4379825,13.088035,13.1152525,3984400,0.0,0.0
2011-09-21,MCHP,13.1852405,13.2785605,12.901395,12.905282,3475400,0.0,0.0
2011-09-22,MCHP,12.644767,12.808075,12.3414785,12.489234,6743400,0.0,0.0
2011-09-23,MCHP,12.4503515,12.835294,12.40758,12.8002985,3718200,0.0,0.0
2011-09-26,MCHP,12.8508465,12.8586235,12.4036915,12.6408775,5159800,0.0,0.0
2011-09-27,MCHP,12.8975075,13.1424715,12.788636,12.909174,3637800,0.0,0.0
2011-09-28,MCHP,12.9363935,12.9908295,12.567004,12.6019995,3565600,0.0,0.0
2011-09-29,MCHP,12.784747,12.874178,12.306485,12.4503525,6144200,0.0,0.0
2011-09-30,MCHP,12.31815,12.434798,12.0926285,12.0965165,5389600,0.0,0.0
2011-10-03,MCHP,12.053748,12.209281,11.79712,11.832115,5873200,0.0,0.0
2011-10-04,MCHP,11.692132,12.333702,11.692132,12.31815,9025600,0.0,0.0
2011-10-05,MCHP,12.368699,12.7303125,12.1315135,12.699205,5040800,0.0,0.0
2011-10-06,MCHP,12.6953145,12.9519425,12.5047865,12.944165,5396200,0.0,0.0
2011-10-07,MCHP,12.967495,13.2435655,12.870288,13.09581,5491600,0.0,0.0
2011-10-10,MCHP,13.321332,13.449647,13.2085725,13.356327,4302000,0.0,0.0
2011-10-11,MCHP,13.352438,13.422427,13.2474535,13.3407735,4319200,0.0,0.0
2011-10-12,MCHP,13.441865,13.5468495,13.3679875,13.3990935,5221400,0.0,0.0
2011-10-13,MCHP,13.364105,13.8151485,13.332999,13.7296065,7503400,0.0,0.0
